Freebase Player Key	Player Name	Freebase Nationality Key	Nationality	Freebase relation
 	Guiyan Yang	m.0d05w3	China	people.person.nationality
 	Idar Nordby Lysgard	m.05b4w	Norway	people.person.nationality
 	Mario Lazareski	m.0bk25	Macedonia	people.person.nationality
 	Konstantin Yakushev	m.06bnz	Russia	people.person.nationality
 	Jenzy Van Glabeke	m.0154j	Belgium	people.person.nationality
 	Janar Kopli	m.02kmm	Estonia	people.person.nationality
 	Reinhard Hauptmann	m.0345h	Germany	people.person.nationality
 	Peter Sturm	m.0h7x	Austria	people.person.nationality
 	Mateusz Gruszka	m.05qhw	Poland	people.person.nationality
 	Jon Ole Reinhardsen	m.05b4w	Norway	people.person.nationality
 	Nasser Rahab	m.0f8l9c	France	people.person.nationality
 	Edis Hopovac	m.05b4w	Norway	people.person.nationality
 	Michael Switil	m.0h7x	Austria	people.person.nationality
 	Hasidim Or	m.03spz	Israel	people.person.nationality
 	Dennis BÃ¶hl	m.0345h	Germany	people.person.nationality
 	Christian Davidsen	m.05b4w	Norway	people.person.nationality
 	Michael Anaba	m.035dk	Ghana	people.person.nationality
 	Lea Schiavone	m.06q1r	Scotland	people.person.nationality
 	Uwe Kleemann	m.0345h	Germany	people.person.nationality
 	Ã‰ver QuiÃ±Ã³nez	m.01ls2	Colombia	people.person.nationality
 	Qunli Wu	m.0d05w3	China	people.person.nationality
 	Giannis Kazantzidis	m.035qy	Greece	people.person.nationality
 	Aleksander Hagerup	m.05b4w	Norway	people.person.nationality
 	Modou Cham	m.02jx1	England	people.person.nationality
 	Marcelino DÃ­az	m.06mkj	Spain	people.person.nationality
 	Alexander Seeger	m.0345h	Germany	people.person.nationality
 	Geir Lorentzen â€ 	m.05b4w	Norway	people.person.nationality
 	David Wadra	 	Neukaledonien	people.person.nationality
 	Maia dos Santos	m.015fr	Brazil	people.person.nationality
 	Hong-Won Jang	m.06qd3	South Korea	people.person.nationality
 	Aleksandr Bondar	m.06bnz	Russia	people.person.nationality
 	JosÃ© Antonio Caro	m.06mkj	Spain	people.person.nationality
 	Andrew Vanva	m.07z5n	Vanuatu	people.person.nationality
 	Steven Somers	m.0154j	Belgium	people.person.nationality
 	Zbigniew PleÅ›nierowicz	m.05qhw	Poland	people.person.nationality
 	Viktor Januskevits	m.02kmm	Estonia	people.person.nationality
 	Gavin Tan	m.06t2t	Singapore	people.person.nationality
 	Jorge Castillo	m.02k1b	Ecuador	people.person.nationality
 	Damian Kosinski	m.05qhw	Poland	people.person.nationality
 	Meriton Kelmendi	m.0345h	Germany	people.person.nationality
 	Jan Aage NordbÃ¶	m.05b4w	Norway	people.person.nationality
 	Lukas GrÃ¼nbeck	m.0345h	Germany	people.person.nationality
 	Joe Pigott	m.02jx1	England	people.person.nationality
 	Mats FrÃ¶shaug	m.05b4w	Norway	people.person.nationality
 	Mattias Lidberg	m.0d0vqn	Sweden	people.person.nationality
 	Rodrigo Cobrinha	m.015fr	Brazil	people.person.nationality
 	Luis Carlos Artavia	m.01p8s	Costa Rica	people.person.nationality
 	Jorge Alberto Marcos	m.0345_	Guatemala	people.person.nationality
 	Frederik Lach	m.0345h	Germany	people.person.nationality
 	Craig Mackie	m.06q1r	Scotland	people.person.nationality
 	Negjat Selimi	m.0jdx	Albania	people.person.nationality
 	Johannes Magnus Aule	m.02kmm	Estonia	people.person.nationality
 	Siaka SanÃ©	m.06srk	Senegal	people.person.nationality
 	Stephan Franke	m.0345h	Germany	people.person.nationality
 	Edin Bahtic	m.0h7x	Austria	people.person.nationality
 	Magnus Aas	m.05b4w	Norway	people.person.nationality
 	Pyae Phyo Aung	m.04xn_	Myanmar	people.person.nationality
 	Hongjun Cui	m.0d05w3	China	people.person.nationality
 	Asem Alqudah	m.03__y	Jordan	people.person.nationality
 	Diego Silva	m.07ylj	Venezuela	people.person.nationality
 	Roland Lubach	m.0345h	Germany	people.person.nationality
 	Charlie King	m.0chghy	Australia	people.person.nationality
 	David FÃ©lix	m.06mzp	Switzerland	people.person.nationality
 	Abdul Aziz Yusif	m.035dk	Ghana	people.person.nationality
 	Fidan Surlici	m.06mzp	Switzerland	people.person.nationality
 	Dawid Sojda	m.05qhw	Poland	people.person.nationality
 	Ã“scar FernÃ¡ndez	m.06mkj	Spain	people.person.nationality
 	Akihisa Okada	m.03_3d	Japan	people.person.nationality
 	Martin Omischl	m.0h7x	Austria	people.person.nationality
 	Frederik Bredersen	m.05b4w	Norway	people.person.nationality
 	Giorgi Gegia	m.0d0kn	Georgia	people.person.nationality
 	Jan-Hendrik Froh	m.0345h	Germany	people.person.nationality
 	Artjom Lavjagin	m.02kmm	Estonia	people.person.nationality
 	Claus Nielsen	m.0k6nt	Denmark	people.person.nationality
 	Johann Erik Leppik	m.02kmm	Estonia	people.person.nationality
 	Ramon Grob	m.06mzp	Switzerland	people.person.nationality
 	Diego Assis	m.015fr	Brazil	people.person.nationality
 	Davide Di Fiore	m.03rjj	Italy	people.person.nationality
 	Slawomir Duda	m.05qhw	Poland	people.person.nationality
 	Christoph WiesmÃ¼ller	m.0345h	Germany	people.person.nationality
 	Florian Kiefer	m.0f8l9c	France	people.person.nationality
 	Even Habberstad	m.05b4w	Norway	people.person.nationality
 	Michael O'Grady	m.02jx1	England	people.person.nationality
 	Mustafa Ercetin	m.01znc_	Turkey	people.person.nationality
 	ZÃ© Martins	m.05r4w	Portugal	people.person.nationality
 	Dong Xu	m.0d05w3	China	people.person.nationality
 	Mattia Caranci	m.03rjj	Italy	people.person.nationality
 	Pago Tonupopo	m.06s9y	Samoa	people.person.nationality
 	Kimmo Peuhkuri	m.02vzc	Finland	people.person.nationality
 	Georgios Sapanidis	m.035qy	Greece	people.person.nationality
 	Aleksandr Zhirov	m.06bnz	Russia	people.person.nationality
 	Devin Rauscher	m.06mzp	Switzerland	people.person.nationality
 	Marek SkurczyÅ„ski	m.05qhw	Poland	people.person.nationality
 	Vitali Arsentjev	m.06bnz	Russia	people.person.nationality
 	Ã€lex Corredera	m.06mkj	Spain	people.person.nationality
 	Marcello Baccarin	m.03rjj	Italy	people.person.nationality
 	Dany Cure	m.07ylj	Venezuela	people.person.nationality
 	Enea Dauti	m.0345h	Germany	people.person.nationality
 	Kieran Dowell	m.02jx1	England	people.person.nationality
 	Mehdi Rezai	m.0d0vqn	Sweden	people.person.nationality
 	Pekka Kunnola	m.02vzc	Finland	people.person.nationality
 	Kwena Kubyane	m.0hzlz	South Africa	people.person.nationality
 	Gustav Bogren	m.0d0vqn	Sweden	people.person.nationality
 	Diego Casas	m.07twz	Uruguay	people.person.nationality
 	Even HusÃ¶y	m.05b4w	Norway	people.person.nationality
 	Rene Loiveke	m.02kmm	Estonia	people.person.nationality
 	Mousa Baraka	m.0697s	Qatar	people.person.nationality
 	Panagiotis Boubas	m.035qy	Greece	people.person.nationality
 	Andi Bremner	m.06q1r	Scotland	people.person.nationality
 	Rainer Langenegger	m.06mzp	Switzerland	people.person.nationality
 	Christian Kranich	m.0345h	Germany	people.person.nationality
 	Jordan Rossiter	m.02jx1	England	people.person.nationality
 	Ole Andreas Solheim	m.05b4w	Norway	people.person.nationality
 	Philip Camilleri	m.04v3q	Malta	people.person.nationality
 	Karl Rappan â€ 	m.0h7x	Austria	people.person.nationality
 	Jaime Paredes	m.06mkj	Spain	people.person.nationality
 	Hakan Cakir	m.01znc_	Turkey	people.person.nationality
 	Aaron Calver	m.0chghy	Australia	people.person.nationality
 	Thomas Proksch	m.0345h	Germany	people.person.nationality
 	Jakob Waite	m.0154j	Belgium	people.person.nationality
 	Stanislav Stanislavo	m.06mzp	Switzerland	people.person.nationality
 	Joachim Alisch	m.0345h	Germany	people.person.nationality
 	Vojin Lazarevic	m.056vv	Montenegro	people.person.nationality
 	Lorenzo Pace	m.03rjj	Italy	people.person.nationality
 	Harry McCue	m.03rt9	Ireland	people.person.nationality
 	Nico Nicodelis	m.05bmq	Namibia	people.person.nationality
 	Sorie Samura	m.05b4w	Norway	people.person.nationality
 	Silver Sormus	m.02kmm	Estonia	people.person.nationality
 	Ruben Santiago	m.06mkj	Spain	people.person.nationality
 	Luke Holmes	m.02jx1	England	people.person.nationality
 	Oladapo Kayote	m.035dk	Ghana	people.person.nationality
 	Jerimiah Arkorful	m.035dk	Ghana	people.person.nationality
 	Ke Li	m.0d05w3	China	people.person.nationality
 	Fernando Garcia	m.0345h	Germany	people.person.nationality
 	Gugo Aloyan	m.0jgx	Armenia	people.person.nationality
 	Geoffrey Gouveia	m.05r4w	Portugal	people.person.nationality
 	Stefan Nettebrock	m.0345h	Germany	people.person.nationality
 	Bartlomiej Setlak	m.05qhw	Poland	people.person.nationality
 	Junpei Arai	m.03_3d	Japan	people.person.nationality
 	Peter Brutti	m.0h7x	Austria	people.person.nationality
 	Martin JÃ¶rgensen	m.05b4w	Norway	people.person.nationality
 	Oliver Seifert	m.0345h	Germany	people.person.nationality
 	Sergio Valle-Ortiz	m.09c7w0	United States of America	people.person.nationality
 	Thomas BÃ¶hme	m.0345h	Germany	people.person.nationality
 	Zwela Zeno	m.01rxw	Congo	people.person.nationality
 	Kai Michalak	m.0345h	Germany	people.person.nationality
 	Patryk Bebenek	m.05qhw	Poland	people.person.nationality
 	Florian Spremberg	m.0345h	Germany	people.person.nationality
 	Yasmani Duk	m.0165v	Bolivia	people.person.nationality
 	Christian Fischer	m.0h7x	Austria	people.person.nationality
 	Paul Lehmann	m.0345h	Germany	people.person.nationality
 	Adisorn Phromrak	m.07f1x	Thailand	people.person.nationality
 	Samet Hepaj	m.0jdx	Albania	people.person.nationality
 	Harry Cornick	m.02jx1	England	people.person.nationality
 	Oliver RÃ¶nnicke	m.0345h	Germany	people.person.nationality
 	Felix StrÃ¤uÃŸl	m.0345h	Germany	people.person.nationality
 	Peter Scheppink	m.059j2	Netherlands	people.person.nationality
 	Rui Pinho	m.05r4w	Portugal	people.person.nationality
 	Mustafa Uzun	m.01znc_	Turkey	people.person.nationality
 	Daniel StensÃ¶e	m.05b4w	Norway	people.person.nationality
 	Adriano	m.015fr	Brazil	people.person.nationality
 	Masashi Ikebe	m.03_3d	Japan	people.person.nationality
 	Daniel Opolski	m.0d0vqn	Sweden	people.person.nationality
 	Alessandro Previero	m.06mzp	Switzerland	people.person.nationality
 	Ian Vicars	m.02jx1	England	people.person.nationality
 	Nour El Islam Hamimed	m.0h3y	Algeria	people.person.nationality
 	Havar Jensen	m.05b4w	Norway	people.person.nationality
 	Friedrich Csarmann	m.0h7x	Austria	people.person.nationality
 	Jean-Pascal Cantin	m.06mzp	Switzerland	people.person.nationality
 	Ariel GarcÃ­a	m.0jgd	Argentina	people.person.nationality
 	Maximilian Gollner	m.0345h	Germany	people.person.nationality
 	Tony Rocha	m.09c7w0	United States of America	people.person.nationality
 	Ion Leagu	m.04w4s	Moldova	people.person.nationality
 	Dylan D'Agostino	m.04v3q	Malta	people.person.nationality
 	Matthias Tuchschmid	m.06mzp	Switzerland	people.person.nationality
 	Ottavio Fantoni â€ 	m.03rjj	Italy	people.person.nationality
 	Sven DÃ¼ring	m.06mzp	Switzerland	people.person.nationality
 	Philip Johansson	m.0d0vqn	Sweden	people.person.nationality
 	AcÃ¡cio	m.015fr	Brazil	people.person.nationality
 	Shaoyan Qu	m.0d05w3	China	people.person.nationality
 	Thorben Jansen	m.0154j	Belgium	people.person.nationality
 	Danny Gerlich	m.0345h	Germany	people.person.nationality
 	Jemel Sebro	m.09lxtg	Trinidad and Tobago	people.person.nationality
 	Tobias Borch	m.05b4w	Norway	people.person.nationality
 	Terjo Tirel	m.02kmm	Estonia	people.person.nationality
 	Everton Dias	m.015fr	Brazil	people.person.nationality
 	Milen Radukanov	m.015qh	Bulgaria	people.person.nationality
 	Zdravko Steko	m.0h7x	Austria	people.person.nationality
 	Mark Simpson	m.09c7w0	United States of America	people.person.nationality
 	MartÃ­n PeyrÃ¡n	m.0jgd	Argentina	people.person.nationality
 	Mohammed Ahmed Ali Boqshan	m.01z88t	Yemen	people.person.nationality
 	Jin-Woong Kang	m.06qd3	South Korea	people.person.nationality
 	Hugo Paz	m.06mkj	Spain	people.person.nationality
 	Rasmus Svensson	m.0d0vqn	Sweden	people.person.nationality
 	Bleck Casimir Youmou	m.01nln	Cameroon	people.person.nationality
 	Daniel Engdahl	m.0d0vqn	Sweden	people.person.nationality
 	Mansur Nahavandi	m.0jhd	Azerbaijan	people.person.nationality
 	Dominic Oduro	m.035dk	Ghana	people.person.nationality
 	Marc Vergara	m.06mkj	Spain	people.person.nationality
 	Fonzy Ranchain	 	Neukaledonien	people.person.nationality
 	Vladimir Nistor	m.04w4s	Moldova	people.person.nationality
 	Mark King	m.02jx1	England	people.person.nationality
 	Stephen Rodden	m.03rt9	Ireland	people.person.nationality
 	Felipe Ã?lvarez	m.01ls2	Colombia	people.person.nationality
 	Hakan Sezer	m.01znc_	Turkey	people.person.nationality
 	Jean-Dany Maurice	m.03gyl	Haiti	people.person.nationality
 	Aleksandr Harlamov	m.02kmm	Estonia	people.person.nationality
 	SÃ¼leyman Muhadow	m.01c4pv	Turkmenistan	people.person.nationality
 	Adama Niane	m.04v09	Mali	people.person.nationality
 	Marek Hanus	m.01mjq	Czech Republic	people.person.nationality
 	Farhad Musabekov	m.0jt3tjf	Kyrgyzstan	people.person.nationality
 	Jean Pierre Ortiz	m.016wzw	Peru	people.person.nationality
 	Amoussou Vignon	m.07f5x	Togo	people.person.nationality
 	Sean Fallon â€ 	m.03rt9	Ireland	people.person.nationality
 	Matt Whitehead	m.02jx1	England	people.person.nationality
 	Eirik Trondsen	m.05b4w	Norway	people.person.nationality
 	Aleksei Torotskov	m.02kmm	Estonia	people.person.nationality
 	Fabio Mangiacasale	m.03rjj	Italy	people.person.nationality
 	Dennis Ã–nal	m.0d0vqn	Sweden	people.person.nationality
 	Joshua Barresi	m.0chghy	Australia	people.person.nationality
 	Trevor Trimmers	m.06mzp	Switzerland	people.person.nationality
 	Juan Arbelaez	m.01ls2	Colombia	people.person.nationality
 	Samir Hodzic	m.06mzp	Switzerland	people.person.nationality
 	Tom Vandervee	m.0154j	Belgium	people.person.nationality
 	Markus Attila	m.05b4w	Norway	people.person.nationality
 	Pablo Abbadie	m.07twz	Uruguay	people.person.nationality
 	Mekan Ashyrov	m.01c4pv	Turkmenistan	people.person.nationality
 	Luca Perini	m.03rjj	Italy	people.person.nationality
 	Jan Tore Kristensen	m.05b4w	Norway	people.person.nationality
 	Francesco Lotano	m.06mzp	Switzerland	people.person.nationality
 	Pavel Trofin	m.04w4s	Moldova	people.person.nationality
 	Ebenezer Assifuah	m.035dk	Ghana	people.person.nationality
 	Oleg Oliinik	m.06bnz	Russia	people.person.nationality
 	Bartlomiej Smuczynski	m.05qhw	Poland	people.person.nationality
 	VÃ­ctor Cantillo	m.01ls2	Colombia	people.person.nationality
 	Vasif Rzayev	m.0jhd	Azerbaijan	people.person.nationality
 	Karl Cilia	m.04v3q	Malta	people.person.nationality
 	Anderson Mina	m.02k1b	Ecuador	people.person.nationality
 	Didrik Iversen	m.05b4w	Norway	people.person.nationality
 	Faton Hoti	m.05b4w	Norway	people.person.nationality
 	Igor Lovschi	m.04w4s	Moldova	people.person.nationality
 	Andreas VÃ£gi	m.06mzp	Switzerland	people.person.nationality
 	Gabriel Jonsson	m.0d0vqn	Sweden	people.person.nationality
 	Aleksandar Ristevski	m.0bk25	Macedonia	people.person.nationality
 	Nianankoro Doumbia	m.0f8l9c	France	people.person.nationality
 	Rico Lehmann	m.0345h	Germany	people.person.nationality
 	Diego Ficarra	m.03rjj	Italy	people.person.nationality
 	Alexandros Shehadeh	m.0d0vqn	Sweden	people.person.nationality
 	Moses Orkuma	m.05cgv	Nigeria	people.person.nationality
 	Wes Burns	m.0j5g9	Wales	people.person.nationality
 	Conor O'Brien	m.03rt9	Ireland	people.person.nationality
 	Aleksandar PaljeviÄ‡	m.056vv	Montenegro	people.person.nationality
 	Roman Abornev	m.02kmm	Estonia	people.person.nationality
 	Viktor Vjalov	m.02kmm	Estonia	people.person.nationality
 	Charlie Adam â€ 	m.06q1r	Scotland	people.person.nationality
 	Gabriel Colilie	m.06c1y	Romania	people.person.nationality
 	Hassan Hanini	m.04wgh	Morocco	people.person.nationality
 	Dino Tiric	m.01pj7	Croatia	people.person.nationality
 	Martin Larsen	m.0k6nt	Denmark	people.person.nationality
 	Ildar Shaikheslamov	m.047lj	Kazakhstan	people.person.nationality
 	Tarjei Fiskum	m.05b4w	Norway	people.person.nationality
 	Martin Thomson	m.02kmm	Estonia	people.person.nationality
 	Jelid Veliu	m.06mzp	Switzerland	people.person.nationality
 	Lennert Behrendt	m.0345h	Germany	people.person.nationality
 	Essem Saleh Ahmed Al-Worafi	m.01z88t	Yemen	people.person.nationality
 	Rodrigo	m.015fr	Brazil	people.person.nationality
 	Rodrigo	m.015fr	Brazil	people.person.nationality
 	Rodrigo	m.015fr	Brazil	people.person.nationality
 	Rodrigo	m.015fr	Brazil	people.person.nationality
 	Borce Uzevski	m.0bk25	Macedonia	people.person.nationality
 	Misiwani Nairube	m.02wt0	Fiji	people.person.nationality
 	Giannis Dosis	m.035qy	Greece	people.person.nationality
 	Mahmut Emin Kabul	m.01znc_	Turkey	people.person.nationality
 	Danny Thiel	m.0345h	Germany	people.person.nationality
 	BalÃ¡zs Balogh	m.03gj2	Hungary	people.person.nationality
 	Ionut Bicosu	m.06c1y	Romania	people.person.nationality
 	Roberto Gnoli	m.03rjj	Italy	people.person.nationality
 	Patrik Hjelmset	m.05b4w	Norway	people.person.nationality
 	Werner Kriess	m.0h7x	Austria	people.person.nationality
 	Joachim Edvardsen	m.05b4w	Norway	people.person.nationality
 	Frank Amann	m.0345h	Germany	people.person.nationality
 	Robert Vulpe	m.06c1y	Romania	people.person.nationality
 	Alex Rufer	m.0ctw_b	New Zealand	people.person.nationality
 	Dawid Lipinski	m.05qhw	Poland	people.person.nationality
 	Kristo Leemets	m.02kmm	Estonia	people.person.nationality
 	Murat Ã–zengin	m.01znc_	Turkey	people.person.nationality
 	Charles Wamo	 	Neukaledonien	people.person.nationality
 	Radoslaw Gruszka	m.05qhw	Poland	people.person.nationality
 	Sergei Belov	m.02kmm	Estonia	people.person.nationality
 	Luis MartÃ­nez	m.0345_	Guatemala	people.person.nationality
 	Mosfer Al-Bishi	m.01z215	Saudi Arabia	people.person.nationality
 	Kristian Berg	m.05b4w	Norway	people.person.nationality
 	Rick van der Stelt	m.059j2	Netherlands	people.person.nationality
 	Jens Albrecht	m.0345h	Germany	people.person.nationality
 	Vladimir Laisina	m.059j2	Netherlands	people.person.nationality
 	Jan-Tore Torgersen	m.05b4w	Norway	people.person.nationality
 	Peter Handle	m.0h7x	Austria	people.person.nationality
 	Wiktor Baranowski	m.05qhw	Poland	people.person.nationality
 	Georgi Borisov	m.015qh	Bulgaria	people.person.nationality
 	Johann FÃ¼zi	m.0h7x	Austria	people.person.nationality
 	Peter Grischke	m.0345h	Germany	people.person.nationality
 	Alessio Dinaro	m.03rjj	Italy	people.person.nationality
 	Torino Hunte	m.059j2	Netherlands	people.person.nationality
 	Giuliano Wartenberger	m.0345h	Germany	people.person.nationality
 	Kenya Maeshiro	m.03_3d	Japan	people.person.nationality
 	Dirk Gallmeister	m.0345h	Germany	people.person.nationality
 	Ji-Hoon Choi	m.06qd3	South Korea	people.person.nationality
 	Hyo-Jun Kim	m.06qd3	South Korea	people.person.nationality
 	Rudolf Horvath	m.0h7x	Austria	people.person.nationality
 	Sindre Tjelmeland	m.05b4w	Norway	people.person.nationality
 	Armin Kesedzic	m.077qn	Serbia	people.person.nationality
 	Thomas Krawnewitsch	m.0345h	Germany	people.person.nationality
 	Ikuma Osaka	m.03_3d	Japan	people.person.nationality
 	Peabo De Doue	m.09c7w0	United States of America	people.person.nationality
 	Fangteng Han	m.0d05w3	China	people.person.nationality
 	Mattia Ostinelli	m.06mzp	Switzerland	people.person.nationality
